sentence_id,word,tag
540,experienced,O
540,dizziness,B-SYMPTOM
540,after,O
540,taking,O
540,10mg,B-DOSAGE
540,of,O
540,DrugX,O
541,Patients,O
541,experienced,O
541,fever,B-SYMPTOM
541,following,O
541,75mg,B-DOSAGE
541,of,O
541,DrugC,O
542,Patients,O
542,experienced,O
542,fatigue,B-SYMPTOM
542,during,O
542,the,O
542,course,O
542,of,O
542,75mg,B-DOSAGE
542,of,O
542,DrugD,O
543,Patients,O
543,experienced,O
543,fever,B-SYMPTOM
543,post-treatment,O
543,with,O
543,10mg,B-DOSAGE
543,of,O
543,DrugB,O
544,Patients,O
544,experienced,O
544,fatigue,B-SYMPTOM
544,after,O
544,taking,O
544,50mg,B-DOSAGE
544,of,O
544,DrugA,O
545,Patients,O
545,experienced,O
545,dizziness,B-SYMPTOM
545,following,O
545,10mg,B-DOSAGE
545,of,O
545,DrugY,O
546,Patients,O
546,experienced,O
546,dizziness,B-SYMPTOM
546,post-treatment,O
546,with,O
546,250mg,B-DOSAGE
546,of,O
546,DrugX,O
547,Patients,O
547,experienced,O
547,nausea,B-SYMPTOM
547,after,O
547,administration,O
547,of,O
547,75mg,B-DOSAGE
547,of,O
547,DrugY,O
548,Patients,O
548,experienced,O
548,vomiting,B-SYMPTOM
548,during,O
548,the,O
548,course,O
548,of,O
548,250mg,B-DOSAGE
548,of,O
548,DrugD,O
549,Patients,O
549,experienced,O
549,rash,B-SYMPTOM
549,following,O
549,50mg,B-DOSAGE
549,of,O
549,DrugD,O
550,Patients,O
550,experienced,O
550,dizziness,B-SYMPTOM
550,post-treatment,O
550,with,O
550,10mg,B-DOSAGE
550,of,O
550,DrugC,O
551,Patients,O
551,experienced,O
551,vomiting,B-SYMPTOM
551,after,O
551,taking,O
551,10mg,B-DOSAGE
551,of,O
551,DrugY,O
552,Patients,O
552,experienced,O
552,dizziness,B-SYMPTOM
552,following,O
552,5mg,B-DOSAGE
552,of,O
552,DrugD,O
553,Patients,O
553,experienced,O
553,vomiting,B-SYMPTOM
553,following,O
553,10mg,B-DOSAGE
553,of,O
553,DrugC,O
554,Patients,O
554,experienced,O
554,headache,B-SYMPTOM
554,during,O
554,the,O
554,course,O
554,of,O
554,200mg,B-DOSAGE
554,of,O
554,DrugB,O
555,Patients,O
555,experienced,O
555,cough,B-SYMPTOM
555,following,O
555,200mg,B-DOSAGE
555,of,O
555,DrugX,O
556,Patients,O
556,experienced,O
556,cough,B-SYMPTOM
556,after,O
556,taking,O
556,100mg,B-DOSAGE
556,of,O
556,DrugE,O
557,Patients,O
557,experienced,O
557,headache,B-SYMPTOM
557,after,O
557,administration,O
557,of,O
557,75mg,B-DOSAGE
557,of,O
557,DrugD,O
558,Patients,O
558,experienced,O
558,vomiting,B-SYMPTOM
558,following,O
558,200mg,B-DOSAGE
558,of,O
558,DrugB,O
559,Patients,O
559,experienced,O
559,fatigue,B-SYMPTOM
559,post-treatment,O
559,with,O
559,75mg,B-DOSAGE
559,of,O
559,DrugY,O
560,Patients,O
560,experienced,O
560,cough,B-SYMPTOM
560,after,O
560,administration,O
560,of,O
560,75mg,B-DOSAGE
560,of,O
560,DrugE,O
561,Patients,O
561,experienced,O
561,nausea,B-SYMPTOM
561,post-treatment,O
561,with,O
561,250mg,B-DOSAGE
561,of,O
561,DrugD,O
562,Patients,O
562,experienced,O
562,rash,B-SYMPTOM
562,after,O
562,administration,O
562,of,O
562,75mg,B-DOSAGE
562,of,O
562,DrugC,O
563,Patients,O
563,experienced,O
563,nausea,B-SYMPTOM
563,post-treatment,O
563,with,O
563,100mg,B-DOSAGE
563,of,O
563,DrugZ,O
564,Patients,O
564,experienced,O
564,nausea,B-SYMPTOM
564,after,O
564,administration,O
564,of,O
564,10mg,B-DOSAGE
564,of,O
564,DrugZ,O
565,Patients,O
565,experienced,O
565,vomiting,B-SYMPTOM
565,following,O
565,50mg,B-DOSAGE
565,of,O
565,DrugB,O
566,Patients,O
566,experienced,O
566,nausea,B-SYMPTOM
566,following,O
566,50mg,B-DOSAGE
566,of,O
566,DrugX,O
567,Patients,O
567,experienced,O
567,rash,B-SYMPTOM
567,after,O
567,taking,O
567,5mg,B-DOSAGE
567,of,O
567,DrugB,O
568,Patients,O
568,experienced,O
568,rash,B-SYMPTOM
568,post-treatment,O
568,with,O
568,500mg,B-DOSAGE
568,of,O
568,DrugX,O
569,Patients,O
569,experienced,O
569,fatigue,B-SYMPTOM
569,after,O
569,taking,O
569,200mg,B-DOSAGE
569,of,O
569,DrugA,O
570,Patients,O
570,experienced,O
570,nausea,B-SYMPTOM
570,during,O
570,the,O
570,course,O
570,of,O
570,75mg,B-DOSAGE
570,of,O
570,DrugZ,O
571,Patients,O
571,experienced,O
571,cough,B-SYMPTOM
571,following,O
571,75mg,B-DOSAGE
571,of,O
571,DrugZ,O
572,Patients,O
572,experienced,O
572,cough,B-SYMPTOM
572,following,O
572,75mg,B-DOSAGE
572,of,O
572,DrugB,O
573,Patients,O
573,experienced,O
573,rash,B-SYMPTOM
573,during,O
573,the,O
573,course,O
573,of,O
573,50mg,B-DOSAGE
573,of,O
573,DrugE,O
574,Patients,O
574,experienced,O
574,cough,B-SYMPTOM
574,following,O
574,10mg,B-DOSAGE
574,of,O
574,DrugZ,O
575,Patients,O
575,experienced,O
575,fever,B-SYMPTOM
575,during,O
575,the,O
575,course,O
575,of,O
575,5mg,B-DOSAGE
575,of,O
575,DrugE,O
576,Patients,O
576,experienced,O
576,headache,B-SYMPTOM
576,during,O
576,the,O
576,course,O
576,of,O
576,50mg,B-DOSAGE
576,of,O
576,DrugX,O
577,Patients,O
577,experienced,O
577,nausea,B-SYMPTOM
577,after,O
577,administration,O
577,of,O
577,250mg,B-DOSAGE
577,of,O
577,DrugE,O
578,Patients,O
578,experienced,O
578,cough,B-SYMPTOM
578,following,O
578,50mg,B-DOSAGE
578,of,O
578,DrugD,O
579,Patients,O
579,experienced,O
579,cough,B-SYMPTOM
579,after,O
579,taking,O
579,50mg,B-DOSAGE
579,of,O
579,DrugY,O
580,Patients,O
580,experienced,O
580,headache,B-SYMPTOM
580,after,O
580,administration,O
580,of,O
580,250mg,B-DOSAGE
580,of,O
580,DrugD,O
581,Patients,O
581,experienced,O
581,cough,B-SYMPTOM
581,following,O
581,10mg,B-DOSAGE
581,of,O
581,DrugX,O
582,Patients,O
582,experienced,O
582,dizziness,B-SYMPTOM
582,after,O
582,taking,O
582,50mg,B-DOSAGE
582,of,O
582,DrugD,O
583,Patients,O
583,experienced,O
583,dizziness,B-SYMPTOM
583,after,O
583,administration,O
583,of,O
583,50mg,B-DOSAGE
583,of,O
583,DrugX,O
584,Patients,O
584,experienced,O
584,nausea,B-SYMPTOM
584,after,O
584,administration,O
584,of,O
584,10mg,B-DOSAGE
584,of,O
584,DrugD,O
585,Patients,O
585,experienced,O
585,vomiting,B-SYMPTOM
585,after,O
585,administration,O
585,of,O
585,10mg,B-DOSAGE
585,of,O
585,DrugA,O
586,Patients,O
586,experienced,O
586,nausea,B-SYMPTOM
586,following,O
586,5mg,B-DOSAGE
586,of,O
586,DrugX,O
587,Patients,O
587,experienced,O
587,headache,B-SYMPTOM
587,during,O
587,the,O
587,course,O
587,of,O
587,500mg,B-DOSAGE
587,of,O
587,DrugB,O
588,Patients,O
588,experienced,O
588,fever,B-SYMPTOM
588,after,O
588,administration,O
588,of,O
588,100mg,B-DOSAGE
588,of,O
588,DrugE,O
589,Patients,O
589,experienced,O
589,rash,B-SYMPTOM
589,after,O
589,administration,O
589,of,O
589,500mg,B-DOSAGE
589,of,O
589,DrugY,O
590,Patients,O
590,experienced,O
590,nausea,B-SYMPTOM
590,after,O
590,taking,O
590,10mg,B-DOSAGE
590,of,O
590,DrugE,O
591,Patients,O
591,experienced,O
591,rash,B-SYMPTOM
591,post-treatment,O
591,with,O
591,200mg,B-DOSAGE
591,of,O
591,DrugC,O
592,Patients,O
592,experienced,O
592,headache,B-SYMPTOM
592,after,O
592,taking,O
592,50mg,B-DOSAGE
592,of,O
592,DrugY,O
593,Patients,O
593,experienced,O
593,dizziness,B-SYMPTOM
593,after,O
593,taking,O
593,100mg,B-DOSAGE
593,of,O
593,DrugZ,O
594,Patients,O
594,experienced,O
594,vomiting,B-SYMPTOM
594,after,O
594,administration,O
594,of,O
594,500mg,B-DOSAGE
594,of,O
594,DrugC,O
595,Patients,O
595,experienced,O
595,vomiting,B-SYMPTOM
595,during,O
595,the,O
595,course,O
595,of,O
595,500mg,B-DOSAGE
595,of,O
595,DrugY,O
596,Patients,O
596,experienced,O
596,dizziness,B-SYMPTOM
596,after,O
596,administration,O
596,of,O
596,200mg,B-DOSAGE
596,of,O
596,DrugC,O
597,Patients,O
597,experienced,O
597,vomiting,B-SYMPTOM
597,during,O
597,the,O
597,course,O
597,of,O
597,75mg,B-DOSAGE
597,of,O
597,DrugD,O
598,Patients,O
598,experienced,O
598,fatigue,B-SYMPTOM
598,following,O
598,200mg,B-DOSAGE
598,of,O
598,DrugX,O
599,Patients,O
599,experienced,O
599,nausea,B-SYMPTOM
599,following,O
599,100mg,B-DOSAGE
599,of,O
599,DrugX,O
600,Patients,O
600,experienced,O
600,dizziness,B-SYMPTOM
600,after,O
600,administration,O
600,of,O
600,50mg,B-DOSAGE
600,of,O
600,DrugZ,O
601,Patients,O
601,experienced,O
601,cough,B-SYMPTOM
601,during,O
601,the,O
601,course,O
601,of,O
601,75mg,B-DOSAGE
601,of,O
601,DrugA,O
602,Patients,O
602,experienced,O
602,fatigue,B-SYMPTOM
602,following,O
602,5mg,B-DOSAGE
602,of,O
602,DrugE,O
603,Patients,O
603,experienced,O
603,fever,B-SYMPTOM
603,following,O
603,200mg,B-DOSAGE
603,of,O
603,DrugD,O
604,Patients,O
604,experienced,O
604,dizziness,B-SYMPTOM
604,after,O
604,taking,O
604,10mg,B-DOSAGE
604,of,O
604,DrugX,O
605,Patients,O
605,experienced,O
605,dizziness,B-SYMPTOM
605,during,O
605,the,O
605,course,O
605,of,O
605,100mg,B-DOSAGE
605,of,O
605,DrugE,O
606,Patients,O
606,experienced,O
606,cough,B-SYMPTOM
606,during,O
606,the,O
606,course,O
606,of,O
606,50mg,B-DOSAGE
606,of,O
606,DrugZ,O
607,Patients,O
607,experienced,O
607,headache,B-SYMPTOM
607,after,O
607,administration,O
607,of,O
607,200mg,B-DOSAGE
607,of,O
607,DrugZ,O
608,Patients,O
608,experienced,O
608,nausea,B-SYMPTOM
608,during,O
608,the,O
608,course,O
608,of,O
608,10mg,B-DOSAGE
608,of,O
608,DrugZ,O
609,Patients,O
609,experienced,O
609,fatigue,B-SYMPTOM
609,after,O
609,taking,O
609,200mg,B-DOSAGE
609,of,O
609,DrugZ,O
610,Patients,O
610,experienced,O
610,vomiting,B-SYMPTOM
610,after,O
610,taking,O
610,50mg,B-DOSAGE
610,of,O
610,DrugZ,O
611,Patients,O
611,experienced,O
611,headache,B-SYMPTOM
611,during,O
611,the,O
611,course,O
611,of,O
611,200mg,B-DOSAGE
611,of,O
611,DrugZ,O
612,Patients,O
612,experienced,O
612,fatigue,B-SYMPTOM
612,after,O
612,taking,O
612,50mg,B-DOSAGE
612,of,O
612,DrugB,O
613,Patients,O
613,experienced,O
613,rash,B-SYMPTOM
613,during,O
613,the,O
613,course,O
613,of,O
613,100mg,B-DOSAGE
613,of,O
613,DrugY,O
614,Patients,O
614,experienced,O
614,headache,B-SYMPTOM
614,after,O
614,administration,O
614,of,O
614,200mg,B-DOSAGE
614,of,O
614,DrugZ,O
615,Patients,O
615,experienced,O
615,fever,B-SYMPTOM
615,after,O
615,administration,O
615,of,O
615,10mg,B-DOSAGE
615,of,O
615,DrugA,O
616,Patients,O
616,experienced,O
616,headache,B-SYMPTOM
616,after,O
616,taking,O
616,200mg,B-DOSAGE
616,of,O
616,DrugZ,O
617,Patients,O
617,experienced,O
617,fatigue,B-SYMPTOM
617,after,O
617,taking,O
617,250mg,B-DOSAGE
617,of,O
617,DrugC,O
618,Patients,O
618,experienced,O
618,nausea,B-SYMPTOM
618,after,O
618,taking,O
618,500mg,B-DOSAGE
618,of,O
618,DrugD,O
619,Patients,O
619,experienced,O
619,fever,B-SYMPTOM
619,post-treatment,O
619,with,O
619,100mg,B-DOSAGE
619,of,O
619,DrugX,O
620,Patients,O
620,experienced,O
620,rash,B-SYMPTOM
620,after,O
620,administration,O
620,of,O
620,75mg,B-DOSAGE
620,of,O
620,DrugX,O
621,Patients,O
621,experienced,O
621,fever,B-SYMPTOM
621,during,O
621,the,O
621,course,O
621,of,O
621,500mg,B-DOSAGE
621,of,O
621,DrugD,O
622,Patients,O
622,experienced,O
622,headache,B-SYMPTOM
622,after,O
622,administration,O
622,of,O
622,250mg,B-DOSAGE
622,of,O
622,DrugC,O
623,Patients,O
623,experienced,O
623,cough,B-SYMPTOM
623,post-treatment,O
623,with,O
623,50mg,B-DOSAGE
623,of,O
623,DrugD,O
624,Patients,O
624,experienced,O
624,fatigue,B-SYMPTOM
624,after,O
624,administration,O
624,of,O
624,50mg,B-DOSAGE
624,of,O
624,DrugC,O
625,Patients,O
625,experienced,O
625,dizziness,B-SYMPTOM
625,after,O
625,administration,O
625,of,O
625,50mg,B-DOSAGE
625,of,O
625,DrugX,O
626,Patients,O
626,experienced,O
626,headache,B-SYMPTOM
626,after,O
626,taking,O
626,500mg,B-DOSAGE
626,of,O
626,DrugB,O
627,Patients,O
627,experienced,O
627,vomiting,B-SYMPTOM
627,post-treatment,O
627,with,O
627,200mg,B-DOSAGE
627,of,O
627,DrugD,O
628,Patients,O
628,experienced,O
628,fatigue,B-SYMPTOM
628,post-treatment,O
628,with,O
628,200mg,B-DOSAGE
628,of,O
628,DrugZ,O
629,Patients,O
629,experienced,O
629,fever,B-SYMPTOM
629,after,O
629,administration,O
629,of,O
629,200mg,B-DOSAGE
629,of,O
629,DrugD,O
630,Patients,O
630,experienced,O
630,cough,B-SYMPTOM
630,following,O
630,250mg,B-DOSAGE
630,of,O
630,DrugD,O
631,Patients,O
631,experienced,O
631,dizziness,B-SYMPTOM
631,after,O
631,administration,O
631,of,O
631,200mg,B-DOSAGE
631,of,O
631,DrugD,O
632,Patients,O
632,experienced,O
632,nausea,B-SYMPTOM
632,after,O
632,taking,O
632,50mg,B-DOSAGE
632,of,O
632,DrugB,O
633,Patients,O
633,experienced,O
633,vomiting,B-SYMPTOM
633,following,O
633,200mg,B-DOSAGE
633,of,O
633,DrugC,O
634,Patients,O
634,experienced,O
634,cough,B-SYMPTOM
634,after,O
634,taking,O
634,250mg,B-DOSAGE
634,of,O
634,DrugC,O
635,Patients,O
635,experienced,O
635,cough,B-SYMPTOM
635,post-treatment,O
635,with,O
635,100mg,B-DOSAGE
635,of,O
635,DrugX,O
636,Patients,O
636,experienced,O
636,vomiting,B-SYMPTOM
636,during,O
636,the,O
636,course,O
636,of,O
636,250mg,B-DOSAGE
636,of,O
636,DrugZ,O
637,Patients,O
637,experienced,O
637,nausea,B-SYMPTOM
637,during,O
637,the,O
637,course,O
637,of,O
637,100mg,B-DOSAGE
637,of,O
637,DrugA,O
638,Patients,O
638,experienced,O
638,headache,B-SYMPTOM
638,following,O
638,75mg,B-DOSAGE
638,of,O
638,DrugA,O
639,Patients,O
639,experienced,O
639,dizziness,B-SYMPTOM
639,after,O
639,taking,O
639,200mg,B-DOSAGE
639,of,O
639,DrugY,O
640,Patients,O
640,experienced,O
640,fatigue,B-SYMPTOM
640,following,O
640,500mg,B-DOSAGE
640,of,O
640,DrugE,O
641,Patients,O
641,experienced,O
641,rash,B-SYMPTOM
641,post-treatment,O
641,with,O
641,75mg,B-DOSAGE
641,of,O
641,DrugB,O
642,Patients,O
642,experienced,O
642,fatigue,B-SYMPTOM
642,after,O
642,administration,O
642,of,O
642,500mg,B-DOSAGE
642,of,O
642,DrugD,O
643,Patients,O
643,experienced,O
643,vomiting,B-SYMPTOM
643,during,O
643,the,O
643,course,O
643,of,O
643,50mg,B-DOSAGE
643,of,O
643,DrugC,O
644,Patients,O
644,experienced,O
644,fatigue,B-SYMPTOM
644,post-treatment,O
644,with,O
644,50mg,B-DOSAGE
644,of,O
644,DrugA,O
645,Patients,O
645,experienced,O
645,rash,B-SYMPTOM
645,after,O
645,administration,O
645,of,O
645,100mg,B-DOSAGE
645,of,O
645,DrugA,O
646,Patients,O
646,experienced,O
646,rash,B-SYMPTOM
646,after,O
646,administration,O
646,of,O
646,75mg,B-DOSAGE
646,of,O
646,DrugY,O
647,Patients,O
647,experienced,O
647,dizziness,B-SYMPTOM
647,post-treatment,O
647,with,O
647,250mg,B-DOSAGE
647,of,O
647,DrugE,O
648,Patients,O
648,experienced,O
648,cough,B-SYMPTOM
648,following,O
648,500mg,B-DOSAGE
648,of,O
648,DrugD,O
649,Patients,O
649,experienced,O
649,rash,B-SYMPTOM
649,following,O
649,75mg,B-DOSAGE
649,of,O
649,DrugA,O
650,Patients,O
650,experienced,O
650,nausea,B-SYMPTOM
650,during,O
650,the,O
650,course,O
650,of,O
650,100mg,B-DOSAGE
650,of,O
650,DrugY,O
651,Patients,O
651,experienced,O
651,cough,B-SYMPTOM
651,following,O
651,10mg,B-DOSAGE
651,of,O
651,DrugX,O
652,Patients,O
652,experienced,O
652,vomiting,B-SYMPTOM
652,after,O
652,taking,O
652,250mg,B-DOSAGE
652,of,O
652,DrugX,O
653,Patients,O
653,experienced,O
653,nausea,B-SYMPTOM
653,post-treatment,O
653,with,O
653,100mg,B-DOSAGE
653,of,O
653,DrugE,O
654,Patients,O
654,experienced,O
654,headache,B-SYMPTOM
654,during,O
654,the,O
654,course,O
654,of,O
654,100mg,B-DOSAGE
654,of,O
654,DrugY,O
655,Patients,O
655,experienced,O
655,headache,B-SYMPTOM
655,following,O
655,5mg,B-DOSAGE
655,of,O
655,DrugC,O
656,Patients,O
656,experienced,O
656,fever,B-SYMPTOM
656,following,O
656,5mg,B-DOSAGE
656,of,O
656,DrugE,O
657,Patients,O
657,experienced,O
657,headache,B-SYMPTOM
657,post-treatment,O
657,with,O
657,200mg,B-DOSAGE
657,of,O
657,DrugX,O
658,Patients,O
658,experienced,O
658,headache,B-SYMPTOM
658,post-treatment,O
658,with,O
658,500mg,B-DOSAGE
658,of,O
658,DrugB,O
659,Patients,O
659,experienced,O
659,nausea,B-SYMPTOM
659,during,O
659,the,O
659,course,O
659,of,O
659,200mg,B-DOSAGE
659,of,O
659,DrugE,O
660,Patients,O
660,experienced,O
660,fever,B-SYMPTOM
660,after,O
660,administration,O
660,of,O
660,250mg,B-DOSAGE
660,of,O
660,DrugB,O
661,Patients,O
661,experienced,O
661,fatigue,B-SYMPTOM
661,after,O
661,taking,O
661,50mg,B-DOSAGE
661,of,O
661,DrugA,O
662,Patients,O
662,experienced,O
662,fever,B-SYMPTOM
662,during,O
662,the,O
662,course,O
662,of,O
662,100mg,B-DOSAGE
662,of,O
662,DrugE,O
663,Patients,O
663,experienced,O
663,vomiting,B-SYMPTOM
663,after,O
663,taking,O
663,50mg,B-DOSAGE
663,of,O
663,DrugZ,O
664,Patients,O
664,experienced,O
664,nausea,B-SYMPTOM
664,post-treatment,O
664,with,O
664,500mg,B-DOSAGE
664,of,O
664,DrugB,O
665,Patients,O
665,experienced,O
665,vomiting,B-SYMPTOM
665,after,O
665,administration,O
665,of,O
665,500mg,B-DOSAGE
665,of,O
665,DrugZ,O
666,Patients,O
666,experienced,O
666,vomiting,B-SYMPTOM
666,during,O
666,the,O
666,course,O
666,of,O
666,5mg,B-DOSAGE
666,of,O
666,DrugY,O
667,Patients,O
667,experienced,O
667,rash,B-SYMPTOM
667,after,O
667,taking,O
667,50mg,B-DOSAGE
667,of,O
667,DrugA,O
668,Patients,O
668,experienced,O
668,headache,B-SYMPTOM
668,after,O
668,taking,O
668,200mg,B-DOSAGE
668,of,O
668,DrugD,O
669,Patients,O
669,experienced,O
669,cough,B-SYMPTOM
669,post-treatment,O
669,with,O
669,50mg,B-DOSAGE
669,of,O
669,DrugX,O
670,Patients,O
670,experienced,O
670,fatigue,B-SYMPTOM
670,after,O
670,administration,O
670,of,O
670,50mg,B-DOSAGE
670,of,O
670,DrugC,O
671,Patients,O
671,experienced,O
671,dizziness,B-SYMPTOM
671,during,O
671,the,O
671,course,O
671,of,O
671,200mg,B-DOSAGE
671,of,O
671,DrugA,O
672,Patients,O
672,experienced,O
672,vomiting,B-SYMPTOM
672,following,O
672,50mg,B-DOSAGE
672,of,O
672,DrugZ,O
673,Patients,O
673,experienced,O
673,dizziness,B-SYMPTOM
673,after,O
673,administration,O
673,of,O
673,50mg,B-DOSAGE
673,of,O
673,DrugY,O
674,Patients,O
674,experienced,O
674,dizziness,B-SYMPTOM
674,after,O
674,administration,O
674,of,O
674,5mg,B-DOSAGE
674,of,O
674,DrugB,O
675,Patients,O
675,experienced,O
675,fatigue,B-SYMPTOM
675,following,O
675,75mg,B-DOSAGE
675,of,O
675,DrugX,O
676,Patients,O
676,experienced,O
676,fever,B-SYMPTOM
676,after,O
676,taking,O
676,10mg,B-DOSAGE
676,of,O
676,DrugX,O
677,Patients,O
677,experienced,O
677,fever,B-SYMPTOM
677,post-treatment,O
677,with,O
677,250mg,B-DOSAGE
677,of,O
677,DrugX,O
678,Patients,O
678,experienced,O
678,dizziness,B-SYMPTOM
678,after,O
678,taking,O
678,100mg,B-DOSAGE
678,of,O
678,DrugE,O
679,Patients,O
679,experienced,O
679,cough,B-SYMPTOM
679,after,O
679,taking,O
679,500mg,B-DOSAGE
679,of,O
679,DrugZ,O
680,Patients,O
680,experienced,O
680,dizziness,B-SYMPTOM
680,during,O
680,the,O
680,course,O
680,of,O
680,200mg,B-DOSAGE
680,of,O
680,DrugA,O
681,Patients,O
681,experienced,O
681,vomiting,B-SYMPTOM
681,following,O
681,75mg,B-DOSAGE
681,of,O
681,DrugY,O
682,Patients,O
682,experienced,O
682,fever,B-SYMPTOM
682,after,O
682,administration,O
682,of,O
682,5mg,B-DOSAGE
682,of,O
682,DrugX,O
683,Patients,O
683,experienced,O
683,dizziness,B-SYMPTOM
683,during,O
683,the,O
683,course,O
683,of,O
683,5mg,B-DOSAGE
683,of,O
683,DrugE,O
684,Patients,O
684,experienced,O
684,cough,B-SYMPTOM
684,during,O
684,the,O
684,course,O
684,of,O
684,50mg,B-DOSAGE
684,of,O
684,DrugX,O
685,Patients,O
685,experienced,O
685,headache,B-SYMPTOM
685,after,O
685,taking,O
685,50mg,B-DOSAGE
685,of,O
685,DrugE,O
686,Patients,O
686,experienced,O
686,rash,B-SYMPTOM
686,post-treatment,O
686,with,O
686,5mg,B-DOSAGE
686,of,O
686,DrugA,O
687,Patients,O
687,experienced,O
687,vomiting,B-SYMPTOM
687,after,O
687,administration,O
687,of,O
687,500mg,B-DOSAGE
687,of,O
687,DrugA,O
688,Patients,O
688,experienced,O
688,fever,B-SYMPTOM
688,after,O
688,administration,O
688,of,O
688,500mg,B-DOSAGE
688,of,O
688,DrugB,O
689,Patients,O
689,experienced,O
689,headache,B-SYMPTOM
689,following,O
689,100mg,B-DOSAGE
689,of,O
689,DrugZ,O
690,Patients,O
690,experienced,O
690,fever,B-SYMPTOM
690,after,O
690,administration,O
690,of,O
690,50mg,B-DOSAGE
690,of,O
690,DrugY,O
691,Patients,O
691,experienced,O
691,nausea,B-SYMPTOM
691,following,O
691,50mg,B-DOSAGE
691,of,O
691,DrugX,O
692,Patients,O
692,experienced,O
692,headache,B-SYMPTOM
692,during,O
692,the,O
692,course,O
692,of,O
692,10mg,B-DOSAGE
692,of,O
692,DrugB,O
693,Patients,O
693,experienced,O
693,nausea,B-SYMPTOM
693,after,O
693,administration,O
693,of,O
693,10mg,B-DOSAGE
693,of,O
693,DrugD,O
694,Patients,O
694,experienced,O
694,vomiting,B-SYMPTOM
694,during,O
694,the,O
694,course,O
694,of,O
694,75mg,B-DOSAGE
694,of,O
694,DrugA,O
695,Patients,O
695,experienced,O
695,nausea,B-SYMPTOM
695,after,O
695,taking,O
695,200mg,B-DOSAGE
695,of,O
695,DrugA,O
696,Patients,O
696,experienced,O
696,rash,B-SYMPTOM
696,following,O
696,500mg,B-DOSAGE
696,of,O
696,DrugY,O
697,Patients,O
697,experienced,O
697,fatigue,B-SYMPTOM
697,after,O
697,taking,O
697,100mg,B-DOSAGE
697,of,O
697,DrugY,O
698,Patients,O
698,experienced,O
698,fatigue,B-SYMPTOM
698,post-treatment,O
698,with,O
698,10mg,B-DOSAGE
698,of,O
698,DrugZ,O
699,Patients,O
699,experienced,O
699,headache,B-SYMPTOM
699,after,O
699,administration,O
699,of,O
699,500mg,B-DOSAGE
699,of,O
699,DrugX,O
700,Patients,O
700,experienced,O
700,dizziness,B-SYMPTOM
700,post-treatment,O
700,with,O
700,200mg,B-DOSAGE
700,of,O
700,DrugE,O
701,Patients,O
701,experienced,O
701,nausea,B-SYMPTOM
701,during,O
701,the,O
701,course,O
701,of,O
701,5mg,B-DOSAGE
701,of,O
701,DrugD,O
702,Patients,O
702,experienced,O
702,headache,B-SYMPTOM
702,following,O
702,10mg,B-DOSAGE
702,of,O
702,DrugC,O
703,Patients,O
703,experienced,O
703,fever,B-SYMPTOM
703,following,O
703,5mg,B-DOSAGE
703,of,O
703,DrugA,O
704,Patients,O
704,experienced,O
704,fever,B-SYMPTOM
704,post-treatment,O
704,with,O
704,500mg,B-DOSAGE
704,of,O
704,DrugZ,O
705,Patients,O
705,experienced,O
705,dizziness,B-SYMPTOM
705,following,O
705,250mg,B-DOSAGE
705,of,O
705,DrugE,O
706,Patients,O
706,experienced,O
706,dizziness,B-SYMPTOM
706,after,O
706,taking,O
706,10mg,B-DOSAGE
706,of,O
706,DrugA,O
707,Patients,O
707,experienced,O
707,nausea,B-SYMPTOM
707,during,O
707,the,O
707,course,O
707,of,O
707,250mg,B-DOSAGE
707,of,O
707,DrugZ,O
708,Patients,O
708,experienced,O
708,vomiting,B-SYMPTOM
708,during,O
708,the,O
708,course,O
708,of,O
708,50mg,B-DOSAGE
708,of,O
708,DrugD,O
709,Patients,O
709,experienced,O
709,fever,B-SYMPTOM
709,following,O
709,10mg,B-DOSAGE
709,of,O
709,DrugC,O
710,Patients,O
710,experienced,O
710,nausea,B-SYMPTOM
710,after,O
710,administration,O
710,of,O
710,10mg,B-DOSAGE
710,of,O
710,DrugZ,O
711,Patients,O
711,experienced,O
711,cough,B-SYMPTOM
711,following,O
711,75mg,B-DOSAGE
711,of,O
711,DrugZ,O
712,Patients,O
712,experienced,O
712,headache,B-SYMPTOM
712,following,O
712,75mg,B-DOSAGE
712,of,O
712,DrugX,O
713,Patients,O
713,experienced,O
713,cough,B-SYMPTOM
713,after,O
713,taking,O
713,10mg,B-DOSAGE
713,of,O
713,DrugC,O
714,Patients,O
714,experienced,O
714,nausea,B-SYMPTOM
714,after,O
714,administration,O
714,of,O
714,50mg,B-DOSAGE
714,of,O
714,DrugX,O
715,Patients,O
715,experienced,O
715,headache,B-SYMPTOM
715,post-treatment,O
715,with,O
715,250mg,B-DOSAGE
715,of,O
715,DrugA,O
716,Patients,O
716,experienced,O
716,fatigue,B-SYMPTOM
716,post-treatment,O
716,with,O
716,250mg,B-DOSAGE
716,of,O
716,DrugX,O
717,Patients,O
717,experienced,O
717,nausea,B-SYMPTOM
717,after,O
717,taking,O
717,100mg,B-DOSAGE
717,of,O
717,DrugX,O
718,Patients,O
718,experienced,O
718,nausea,B-SYMPTOM
718,post-treatment,O
718,with,O
718,250mg,B-DOSAGE
718,of,O
718,DrugC,O
719,Patients,O
719,experienced,O
719,fatigue,B-SYMPTOM
719,following,O
719,10mg,B-DOSAGE
719,of,O
719,DrugC,O
720,Patients,O
720,experienced,O
720,vomiting,B-SYMPTOM
720,during,O
720,the,O
720,course,O
720,of,O
